date,channel,spend
2019-01-12,Instagram,6.76
2019-01-09,Instagram,6.06
2019-01-10,Instagram,5.45
2019-01-13,Instagram,6.16
2019-01-11,Instagram,4.44
2019-01-14,Instagram,6.49
2019-01-09,Instagram,6.24
2019-01-13,Instagram,3.78
2019-01-11,Instagram,3.69
2019-01-15,Instagram,6.94
2019-01-12,Instagram,4.5
2019-01-10,Instagram,4.49
2019-01-20,Instagram,6.27
2019-01-04,Instagram,4.73
2019-01-14,Instagram,6.43
2019-01-11,Instagram,4.88
2019-01-22,Instagram,4.93
2019-01-13,Instagram,5.52
2019-01-26,Instagram,6.46
2019-01-05,Instagram,4.06
2019-01-16,Instagram,6.36
2019-01-02,Instagram,6.36
2019-01-28,Instagram,3.87
2019-01-01,Instagram,6.35
2019-01-14,Instagram,4.89
2019-01-02,Instagram,4.53
2019-01-12,Instagram,6.51
2019-01-11,Instagram,5.11
2019-01-02,Instagram,4.21
2019-01-12,Instagram,3.93
2019-01-24,Instagram,6.48
2019-01-09,Instagram,7.26
2019-01-12,Instagram,4.82
2019-01-13,Instagram,7.13
2019-01-09,Instagram,8.16
2019-01-14,Instagram,5.54
2019-01-26,Instagram,3.47
2019-01-28,Instagram,6.62
2019-01-27,Instagram,4.9
2019-01-25,Instagram,4.13
2019-01-24,Instagram,4.46
2019-01-28,Instagram,4.75
2019-01-26,Instagram,5.06
2019-01-27,Instagram,7.53
2019-01-24,Instagram,4.08
2019-01-27,Instagram,7.37
2019-01-26,Instagram,6.22
2019-01-23,Instagram,4.63
2019-01-23,Instagram,4.37
2019-01-28,Instagram,110.2
2019-01-27,Instagram,101.1
2019-01-25,Instagram,105.48
2019-01-08,Instagram,104.19
2019-01-27,Instagram,101.09
2019-01-28,Instagram,102.98
2019-01-28,Instagram,8.54
2019-01-27,Instagram,9.65
2019-01-28,Instagram,15.02
2019-01-27,Instagram,9.51
2019-01-26,Instagram,8.31
2019-01-27,Instagram,9.68
2019-01-11,Instagram,11.84
2019-01-13,Instagram,12.78
2019-01-01,Instagram,11.99
2019-01-02,Instagram,17.01
2019-01-01,Instagram,8.87
2019-01-12,Instagram,14.8
2019-01-13,Instagram,15.17
2019-01-02,Instagram,10.63
2019-01-15,Instagram,10.25
2019-01-25,Instagram,8.29
2019-01-14,Instagram,11.21
2019-01-12,Instagram,14.46
2019-01-19,Instagram,9.12
2019-01-15,Instagram,11.28
2019-01-27,Instagram,13.37
2019-01-21,Instagram,13.14
2019-01-10,Instagram,9.41
2019-01-28,Instagram,12.52
2019-01-06,Instagram,10.97
2019-01-13,Instagram,13.43
2019-01-09,Instagram,15.53
2019-01-22,Instagram,14.14
2019-01-12,Instagram,9.21
2019-01-10,Instagram,11.48
2019-01-11,Instagram,12.5
2019-01-03,Instagram,9.09
2019-01-13,Instagram,11.89
2019-01-10,Instagram,8.41
2019-01-11,Instagram,10.98
2019-01-01,Instagram,11.45
2019-01-03,Instagram,8.55
2019-01-10,Instagram,17.21
2019-01-26,Instagram,12.33
2019-01-14,Instagram,8.69
2019-01-13,Instagram,17.12
2019-01-09,Instagram,10.02
2019-01-10,Instagram,10.89
2019-01-11,Instagram,9.91
2019-01-23,Instagram,16.79
2019-01-27,Instagram,9.32
2019-01-26,Instagram,14.75
2019-01-28,Instagram,13
2019-01-23,Instagram,9.99
2019-01-21,Instagram,32.67
2019-01-26,Instagram,27.63
2019-01-27,Instagram,20.16
2019-01-24,Instagram,24.81
2019-01-25,Instagram,19.97
2019-01-26,Instagram,17.99
2019-01-23,Instagram,22.15
2019-01-10,Instagram,23.32
2019-01-06,Instagram,28.9
2019-01-03,Instagram,32.81
2019-01-07,Instagram,24.76
2019-01-21,Instagram,35.6
2019-01-10,Instagram,31.93
2019-01-17,Instagram,30.53
2019-01-04,Instagram,28.99
2019-01-20,Instagram,36.17
2019-01-11,Instagram,22.26
2019-01-16,Instagram,23.02
2019-01-03,Instagram,20.03
2019-01-07,Instagram,35.91
2019-01-08,Instagram,29.79
2019-01-27,Instagram,18.7
2019-01-26,Instagram,18.71
2019-01-22,Instagram,28.32
2019-01-05,Instagram,31.41
2019-01-08,Instagram,28.06
2019-01-11,Instagram,17.55
2019-01-13,Instagram,28.1
2019-01-10,Instagram,18.58
2019-01-12,Instagram,34.51
2019-01-03,Instagram,28.59
2019-01-01,Instagram,29.27
2019-01-02,Instagram,27.62
2019-01-04,Instagram,25.04
2019-01-09,Instagram,26.27
2019-01-16,Instagram,24.98
2019-01-17,Instagram,20.79
2019-01-24,Instagram,30.52
2019-01-23,Instagram,18.89
2019-01-08,Instagram,18.38
2019-01-07,Instagram,18.96
2019-01-17,Instagram,23.54
2019-01-24,Instagram,20.36
2019-01-19,Instagram,28.87
2019-01-09,Instagram,23.13
2019-01-16,Instagram,21.49
2019-01-14,Instagram,21.51
2019-01-07,Instagram,24.67
2019-01-23,Instagram,20.02
2019-01-08,Instagram,23.53
2019-01-04,Instagram,22.02
2019-01-06,Instagram,30.04
2019-01-05,Instagram,28.88
2019-01-15,Instagram,17.65
2019-01-24,Instagram,25.57
2019-01-21,Instagram,23.98
2019-01-04,Instagram,18.47
2019-01-05,Instagram,19.47
2019-01-09,Instagram,27.15
2019-01-06,Instagram,31.57
2019-01-03,Instagram,22.48
2019-01-24,Instagram,22.79
2019-01-26,Instagram,35.7
2019-01-25,Instagram,28.32
2019-01-27,Instagram,32.68
2019-01-25,Instagram,19.83
2019-01-27,Instagram,17.45
2019-01-28,Instagram,18.59
2019-01-11,Instagram,35.41
2019-01-12,Instagram,19.92
2019-01-13,Instagram,24.61
2019-01-12,Instagram,22.61
2019-01-24,Instagram,31.14
2019-01-26,Instagram,28.46
2019-01-25,Instagram,25.32
2019-01-24,Instagram,30.88
2019-01-28,Instagram,31
2019-01-27,Instagram,19.94
2019-01-28,Instagram,20.82
2019-01-21,Instagram,26.92
2019-01-22,Instagram,48.87
2019-01-28,Instagram,37.94
2019-01-25,Instagram,52.21
2019-01-25,Instagram,47.46
2019-01-26,Instagram,76.29
2019-01-24,Instagram,48.33
2019-01-05,Instagram,53.99
2019-01-09,Instagram,43.34
2019-01-04,Instagram,56.11
2019-01-08,Instagram,44.46
2019-01-19,Instagram,37.3
2019-01-09,Instagram,47.86
2019-01-06,Instagram,41.83
2019-01-23,Instagram,39.2
2019-01-05,Instagram,48.4
2019-01-24,Instagram,59.59
2019-01-28,Instagram,36.32
2019-01-07,Instagram,45.54
2019-01-06,Instagram,63.33
2019-01-28,Instagram,44.54
2019-01-26,Instagram,63.36
2019-01-27,Instagram,65.07
2019-01-20,Instagram,41.67
2019-01-17,Instagram,42.96
2019-01-20,Instagram,63.84
2019-01-19,Instagram,70.1
2019-01-06,Instagram,42.74
2019-01-07,Instagram,65.53
2019-01-05,Instagram,39.22
2019-01-09,Instagram,42.02
2019-01-08,Instagram,43.62
2019-01-04,Instagram,55.75
2019-01-07,Instagram,57.99
2019-01-28,Instagram,65.94
2019-01-08,Instagram,63.02
2019-01-09,Instagram,69.72
2019-01-10,Instagram,38.29
2019-01-25,Instagram,49.25
2019-01-26,Instagram,78.14
2019-01-25,Instagram,44.06
2019-01-22,Instagram,49.01
2019-01-23,Instagram,2.35
2019-01-10,Instagram,1.22
2019-01-09,Instagram,1.92
2019-01-14,Instagram,1.29
2019-01-22,Instagram,1.15
2019-01-28,Instagram,1.91
2019-01-21,Instagram,2.2
2019-01-23,Instagram,2.72
2019-01-24,Instagram,3.13
2019-01-20,Instagram,2.3
2019-01-17,Instagram,2.99
2019-01-19,Instagram,2.87
2019-01-12,Instagram,2.14
2019-01-03,Instagram,2.79
2019-01-27,Instagram,2.69
2019-01-26,Instagram,2.99
2019-01-25,Instagram,2.23
2019-01-13,Instagram,2.53
2019-01-14,Instagram,2.39
2019-01-01,Instagram,2.42
2019-01-15,Instagram,2.49
2019-01-10,Instagram,2.8
2019-01-11,Instagram,2.19
2019-01-23,Instagram,2.25
2019-01-24,Instagram,2.66
2019-01-24,Instagram,3.29
2019-01-23,Instagram,1.89
2019-01-25,Instagram,3
2019-01-25,Instagram,2.05
2019-01-06,Instagram,0.14
2019-01-14,Instagram,0.49
2019-01-14,Instagram,0.41
2019-01-11,Instagram,0.84
2019-01-16,Instagram,0.27
2019-01-13,Instagram,0.83
2019-01-15,Instagram,0.52
2019-01-12,Instagram,0.52
2019-01-25,Instagram,0.38
2019-01-27,Instagram,0.28
2019-01-26,Instagram,0.67
2019-01-22,Instagram,0.65
2019-01-24,Instagram,0.3
2019-01-23,Instagram,1.03
2019-01-21,Instagram,0.64
2019-01-01,Instagram,0.22
2019-01-02,Instagram,0.23
2019-01-25,Instagram,1.05
2019-01-14,Instagram,0.99
2019-01-14,Instagram,0.44
2019-01-13,Instagram,0.64
2019-01-11,Instagram,0.12
2019-01-12,Instagram,0.2
2019-01-09,Media,120.02
2019-01-06,Media,95.54
2019-01-05,Media,94.86
2019-01-02,Media,104.77
2019-01-08,Media,138.3
2019-01-01,Media,111.19
2019-01-04,Media,95.29
2019-01-03,Media,99.44
2019-01-07,Media,95.6
2019-01-10,Media,21.71
2019-01-11,Instagram,0.04
2019-01-13,Instagram,0.03
2019-01-12,Instagram,0.08
2019-01-14,Instagram,0.07
2019-01-05,Instagram,100.63
2019-01-12,Instagram,204.95
2019-01-08,Instagram,207.16
2019-01-22,Instagram,250.16
2019-01-26,Instagram,121.3
2019-01-28,Instagram,123.07
2019-01-09,Instagram,216.45
2019-01-06,Instagram,100.08
2019-01-21,Instagram,250.38
2019-01-24,Instagram,140.24
2019-01-10,Instagram,212.59
2019-01-13,Instagram,200.16
2019-01-23,Instagram,240.3
2019-01-04,Instagram,88.4
2019-01-19,Instagram,256.04
2019-01-15,Instagram,226.11
2019-01-27,Instagram,107.48
2019-01-20,Instagram,250.4
2019-01-07,Instagram,127.1
2019-01-16,Instagram,242.42
2019-01-11,Instagram,196.62
2019-01-14,Instagram,200.12
2019-01-17,Instagram,244.15
2019-01-27,Instagram,92.88
2019-01-25,Instagram,164.24
2019-01-25,Instagram,35.7
2019-01-09,Instagram,27.57
2019-01-02,Instagram,80.03
2019-01-01,Instagram,80.06
2019-01-03,Instagram,79.99
2019-01-24,Instagram,57.14
2019-01-28,Instagram,77.1
2019-01-26,Instagram,78.32
2019-01-10,Instagram,1.38
2019-01-02,Media,14.59
2019-01-02,Media,12.63
2019-01-01,Media,31.68
2019-01-01,Media,24.2
2019-01-28,Media,7.669914
2019-01-05,Media,5.02
2019-01-09,Media,5.94
2019-01-14,Media,5.36
2019-01-13,Media,7.03
2019-01-24,Media,5.53
2019-01-20,Media,7.3
2019-01-12,Media,4.97
2019-01-11,Media,4.92
2019-01-04,Media,6.68
2019-01-10,Media,6.36
2019-01-19,Media,5.44
2019-01-21,Media,5.219821
2019-01-25,Media,5.229931
2019-01-17,Media,6.09
2019-01-23,Media,6.59
2019-01-28,Media,692.522211
2019-01-16,Media,370.21
2019-01-28,Media,94.868933
2019-01-24,Media,570.16
2019-01-07,Media,107.23
2019-01-03,Media,101.81
2019-01-28,Media,93.988943
2019-01-24,Media,110.49
2019-01-20,Media,110.16
2019-01-16,Media,102.68
2019-01-14,Media,86.7
2019-01-27,Media,83.42
2019-01-13,Media,122.1
2019-01-17,Media,113.25
2019-01-04,Media,87.58
2019-01-17,Media,388.04
2019-01-16,Media,94.4
2019-01-21,Media,454.244441
2019-01-26,Media,116.11
2019-01-22,Media,102.293574
2019-01-23,Media,83.34
2019-01-13,Media,296.45
2019-01-09,Media,92.6
2019-01-27,Media,578.95
2019-01-19,Media,111.26
2019-01-03,Media,97.98
2019-01-09,Media,446.04
2019-01-14,Media,308.08
2019-01-12,Media,295.16
2019-01-27,Media,128.76
2019-01-08,Media,87.691272
2019-01-07,Media,376.11
2019-01-26,Media,83.72
2019-01-23,Media,537.96
2019-01-05,Media,97.9
2019-01-25,Media,90.668805
2019-01-25,Media,578.002379
2019-01-20,Media,102.42
2019-01-04,Media,90.01
2019-01-20,Media,380.59
2019-01-06,Media,117.23
2019-01-07,Media,102.89
2019-01-25,Media,84.528885
2019-01-06,Media,223.25
2019-01-19,Media,95.57
2019-01-22,Media,442.272511
2019-01-15,Media,99.02
2019-01-19,Media,382.12
2019-01-15,Media,97.8
2019-01-12,Media,104.75
2019-01-14,Media,99.98
2019-01-10,Media,349.35
2019-01-08,Media,485.857048
2019-01-11,Media,328.11
2019-01-08,Media,104.991523
2019-01-05,Media,101.64
2019-01-05,Media,250.5
2019-01-06,Media,147.45
2019-01-15,Media,331.28
2019-01-04,Media,213.54
2019-01-26,Media,553.71
2019-01-27,Media,9.63
2019-01-07,Media,11.6
2019-01-15,Media,8.55
2019-01-06,Media,12.46
2019-01-03,Media,9.24
2019-01-26,Media,9.05
2019-01-16,Media,10.51
2019-01-02,Media,14.62
2019-01-22,Media,8.506971
2019-01-08,Media,10.820157
2019-01-12,Media,73.82
2019-01-23,Media,65.29
2019-01-10,Media,68.01
2019-01-09,Media,59.17
2019-01-21,Media,52.708195
2019-01-22,Media,64.746944
2019-01-03,Media,75.44
2019-01-17,Media,62.17
2019-01-13,Media,74.92
2019-01-02,Media,51
2019-01-02,Media,76.4
2019-01-24,Media,66.85
2019-01-02,Media,47.4
2019-01-10,Media,65.99
2019-01-21,Media,71.737543
2019-01-11,Media,69.19
2019-01-11,Media,77.97
2019-01-10,Media,4.97
2019-01-10,Media,4.2
2019-01-11,Media,7.59
2019-01-10,Media,7.46
2019-01-14,Media,5.48
2019-01-12,Media,13.86
2019-01-12,Media,12.11
2019-01-13,Media,8.56
2019-01-11,Media,15.31
2019-01-11,Media,9.11
2019-01-01,Media,26.2
2019-01-13,Media,22.39
2019-01-01,Media,35.74
2019-01-13,Media,22.42
2019-01-12,Media,20.81
2019-01-02,Media,38.75
2019-01-07,Media,37.49
2019-01-08,Media,54.7
2019-01-09,Media,45.39
2019-01-08,Media,41.35
2019-01-06,Media,57.22
2019-01-05,Media,51.44
2019-01-06,Media,43.67
2019-01-07,Media,39.48
2019-01-02,Media,46.64
2019-01-09,Media,44.96
2019-01-03,Media,52.96
2019-01-02,Media,47.69
2019-01-04,Media,43.42
2019-01-03,Media,37.94
2019-01-04,Media,45.67
2019-01-04,Media,49.63
2019-01-09,Media,49.03
2019-01-08,Media,40.88
2019-01-05,Media,44.26
2019-01-03,Media,45.99
2019-01-06,Media,38.41
2019-01-05,Media,41.14
2019-01-01,Media,48.96
2019-01-07,Media,58.33
2019-01-14,Media,1.39
2019-01-14,Media,2.96
2019-01-22,Media,911.18
2019-01-08,Media,613.11
2019-01-01,Media,193.55
2019-01-19,Media,836.34
2019-01-26,Media,1180.68
2019-01-12,Media,463.04
2019-01-16,Media,721.18
2019-01-09,Media,623.33
2019-01-03,Media,187.06
2019-01-02,Media,286.63
2019-01-25,Media,1110.09
2019-01-07,Media,519.28
2019-01-13,Media,472.68
2019-01-05,Media,387.83
2019-01-04,Media,395.52
2019-01-21,Media,827.74
2019-01-28,Media,1230.07
2019-01-11,Media,463.87
2019-01-15,Media,605.78
2019-01-20,Media,813.38
2019-01-17,Media,794.43
2019-01-27,Media,1199.23
2019-01-23,Media,979.37
2019-01-14,Media,506.49
2019-01-10,Media,451.23
2019-01-06,Media,397.72
2019-01-24,Media,1122.9
2019-01-10,Media,4.34
2019-01-09,Media,48.49
2019-01-06,Media,48.37
2019-01-04,Media,45.78
2019-01-07,Media,47.64
2019-01-02,Media,45.17
2019-01-01,Media,53.76
2019-01-03,Media,50.72
2019-01-05,Media,48.23
2019-01-08,Media,46.12
2019-01-24,Media,17.12
2019-01-25,Media,17.23
2019-01-28,Media,14.54
2019-01-17,Media,16.33
2019-01-23,Media,13
2019-01-26,Media,16.32
2019-01-27,Media,13.82
2019-01-23,Media,16.37
2019-01-27,Media,15.45
2019-01-28,Media,10.81
2019-01-17,Media,33.7
2019-01-25,Media,17.41
2019-01-28,Media,20.65
2019-01-26,Media,23.79
2019-01-24,Media,17.54
2019-01-24,Media,22.93
2019-01-20,Media,32.8
2019-01-26,Media,21.29
2019-01-21,Media,24.36
2019-01-19,Media,31.71
2019-01-25,Media,26.46
2019-01-22,Media,24.419956
2019-01-20,Media,25.52
2019-01-17,Media,30.25
2019-01-19,Media,29.53
2019-01-23,Media,22.05
2019-01-27,Media,25.94
2019-01-22,Media,25.929335
2019-01-21,Media,21.78
2019-01-22,Media,46.900709
2019-01-19,Media,36.63
2019-01-21,Media,41.36
2019-01-20,Media,47.49
2019-01-21,Media,65.98
2019-01-22,Media,63.51
2019-01-20,Media,71.8
2019-01-23,Media,48.09
2019-01-19,Media,64.37
2019-01-26,Media,53.69
2019-01-25,Media,57.1
2019-01-27,Media,50.78
2019-01-24,Media,57.06
2019-01-17,Media,46.86
2019-01-28,Media,44.5
2019-01-22,Media,7.757911
2019-01-09,Media,131.12
2019-01-19,Media,130.7
2019-01-17,Media,130.56
2019-01-01,Media,92.28
2019-01-02,Media,92.44
2019-01-25,Media,86.9
2019-01-15,Media,115.29
2019-01-24,Media,120.302138
2019-01-07,Media,141.25
2019-01-04,Media,96.97
2019-01-20,Media,127.87
2019-01-16,Media,148.075292
2019-01-03,Media,88.61
2019-01-21,Media,132.12
2019-01-05,Media,94.29
2019-01-22,Media,110.50025
2019-01-27,Media,82.51
2019-01-06,Media,104.8
2019-01-08,Media,193.75
2019-01-23,Media,126.95
2019-01-21,Media,11.67
2019-01-01,Media,13.83
2019-01-20,Media,12.51
2019-01-21,Media,11.55
2019-01-24,Media,13.669107
2019-01-17,Media,10.11
2019-01-20,Media,14.9
2019-01-25,Media,13.31
2019-01-10,Media,14.9
2019-01-19,Media,12.42
2019-01-13,Media,10.53
2019-01-12,Media,9.26
2019-01-11,Media,16.48
2019-01-26,Media,8.84
2019-01-25,Media,9.66
2019-01-12,Media,14.14
2019-01-14,Media,12.61
2019-01-28,Media,9.53
2019-01-26,Media,15.09
2019-01-23,Media,9.95
2019-01-27,Media,8.5
2019-01-28,Media,14.91
2019-01-15,Media,22.49
2019-01-10,Media,20.01
2019-01-16,Media,19.418071
2019-01-07,Media,27.36
2019-01-24,Media,19.038756
2019-01-02,Media,21.59
2019-01-14,Media,18.39
2019-01-07,Media,27.85
2019-01-03,Media,22.35
2019-01-08,Media,31.95
2019-01-08,Media,30.39
2019-01-04,Media,23.32
2019-01-22,Media,30.311839
2019-01-05,Media,27.96
2019-01-16,Media,33.866636
2019-01-03,Media,18.36
2019-01-06,Media,17.44
2019-01-23,Media,24.08
2019-01-06,Media,23.18
2019-01-09,Media,26.72
2019-01-05,Media,18.99
2019-01-15,Media,21.97
2019-01-19,Media,21.61
2019-01-02,Media,23.67
2019-01-09,Media,33.13
2019-01-11,Media,18.82
2019-01-17,Media,21.95
2019-01-27,Media,21.36
2019-01-13,Media,18.14
2019-01-04,Media,22.82
2019-01-10,Media,62.42
2019-01-13,Media,76.33
2019-01-01,Media,38.16
2019-01-11,Media,61.43
2019-01-28,Media,66.36
2019-01-14,Media,77.62
2019-01-12,Media,75.1
2019-01-26,Media,79.32
2019-01-10,Media,5.51
2019-01-05,Media,9.4
2019-01-03,Media,9.14
2019-01-07,Media,17.03
2019-01-09,Media,11.05
2019-01-08,Media,11.94
2019-01-06,Media,10.82
2019-01-04,Media,13.4
2019-01-02,Media,9.54
2019-01-07,Media,23.74
2019-01-06,Media,32.16
2019-01-02,Media,33.23
2019-01-03,Media,33.95
2019-01-05,Media,27.2
2019-01-02,Media,25.25
2019-01-08,Media,29.58
2019-01-01,Media,22.32
2019-01-05,Media,26.82
2019-01-09,Media,24.57
2019-01-03,Media,25.47
2019-01-01,Media,35.88
2019-01-04,Media,26.31
2019-01-04,Media,28.11
2019-01-07,Media,24.03
2019-01-01,Media,19.03
2019-01-08,Media,25.79
2019-01-06,Media,22.76
2019-01-09,Media,37.63
2019-01-10,Media,2.95
2019-01-10,Media,0.97
2019-01-11,Media,7.04
2019-01-10,Media,9.04
2019-01-08,Media,67.09
2019-01-02,Media,64.05
2019-01-06,Media,70.35
2019-01-05,Media,70.81
2019-01-09,Media,68.98
2019-01-07,Media,65.07
2019-01-01,Media,72.78
2019-01-04,Media,64.71
2019-01-03,Media,64.94
2019-01-08,Media,538.8
2019-01-25,Media,108.53
2019-01-15,Media,350.26
2019-01-06,Media,272.32
2019-01-23,Media,143.48
2019-01-14,Media,267.29
2019-01-05,Media,260.04
2019-01-22,Media,172.36
2019-01-03,Media,212.54
2019-01-10,Media,397.02
2019-01-27,Media,127.67
2019-01-04,Media,234.61
2019-01-26,Media,117.86
2019-01-28,Media,85.56
2019-01-16,Media,309.83
2019-01-20,Media,163.91
2019-01-12,Media,342.8
2019-01-21,Media,125.32
2019-01-19,Media,155.75
2019-01-07,Media,441.08
2019-01-11,Media,332.36
2019-01-09,Media,583.74
2019-01-17,Media,255.98
2019-01-13,Media,312.55
2019-01-24,Media,64.06
2019-01-02,Media,73.51
2019-01-14,Media,0.05
2019-01-14,Media,0
2019-06-10,Media,114.47
2019-06-08,Media,95.45
2019-06-07,Media,109.91
2019-06-09,Media,101.62
2019-06-10,Media,3.68
2019-06-09,Media,16.57
2019-06-09,Media,17.77
2019-06-07,Media,14.86
2019-06-10,Media,11.75
2019-06-07,Media,10.92
2019-06-07,Media,6.62
2019-06-09,Media,13.21
2019-06-08,Media,5.1
2019-06-09,Media,3.21
2019-06-08,Media,18.69
2019-06-07,Media,20.55
2019-06-08,Media,9.33
2019-06-10,Media,11.58
2019-06-08,Media,17.13
2019-06-10,Media,24.85
2019-06-07,Media,0.01
2019-06-10,Media,0.04
2019-06-08,Media,55.3
2019-06-08,Media,0.05
2019-06-07,Media,48.32
2019-06-09,Media,52.28
2019-06-09,Media,0.02
2019-06-10,Media,48.83
2019-06-07,Media,0.11
2019-06-08,Media,0.08
2019-06-08,Media,96.85
2019-06-07,Media,93.3
2019-06-09,Media,0.07
2019-06-10,Media,101.16
2019-06-10,Media,0.08
2019-06-09,Media,101
2019-06-08,Media,58.26
2019-06-10,Media,0.01
2019-06-07,Media,56.45
2019-06-09,Media,56.08
2019-06-10,Media,54.77
2019-06-09,Media,0.01
2019-06-08,Media,0.04
2019-06-07,Media,0.03
2019-06-09,Facebook,0
2019-06-08,Facebook,0.07
2019-06-07,Facebook,0
2019-06-10,Facebook,0.04
2019-06-09,Facebook,30.25
2019-06-10,Facebook,30.08
2019-06-10,Facebook,0
2019-06-07,Facebook,41.75
2019-06-07,Facebook,0.02
2019-06-08,Facebook,29.81
2019-06-08,Facebook,8.87
2019-06-07,Facebook,9.93
2019-06-09,Facebook,9.57
2019-06-10,Facebook,1.53
2019-06-10,Facebook,48.75
2019-06-08,Facebook,40.8
2019-06-07,Facebook,62.23
2019-06-07,Facebook,0.02
2019-06-09,Facebook,40.97
2019-06-07,Facebook,5.38
2019-06-08,Facebook,9.98
2019-06-09,Facebook,7.77
2019-06-10,Facebook,6.03
2019-06-08,Facebook,7.06
2019-06-10,Facebook,7.73
2019-06-07,Facebook,9.14
2019-06-09,Facebook,8.25
2019-06-09,Facebook,1.32
2019-06-07,Facebook,1.39
2019-06-10,Facebook,1.52
2019-06-08,Facebook,1.38
2019-06-09,Facebook,3.64
2019-06-10,Facebook,4.25
2019-06-08,Facebook,1.54
2019-06-07,Facebook,2.01
2019-06-09,Facebook,2.09
2019-06-10,Facebook,2.8
2019-06-08,Facebook,2.91
2019-06-07,Facebook,4.95
2019-06-07,Facebook,2.3
2019-06-10,Facebook,2.76
2019-06-08,Facebook,1.57
2019-06-09,Facebook,2.1
2019-06-08,Facebook,97.34
2019-06-07,Facebook,92.52
2019-06-10,Facebook,99.99
2019-06-09,Facebook,97.86
2019-06-07,Facebook,0.1
2019-06-07,Facebook,0.73
2019-06-07,Facebook,0.69
2019-06-07,Facebook,0.43
2019-06-07,Facebook,6.25
2019-06-09,Facebook,9.39
2019-06-07,Facebook,15.77
2019-06-10,Facebook,17.59
2019-06-08,Facebook,11.58
2019-06-07,Facebook,0.92
2019-06-09,Facebook,19.84
2019-06-07,Facebook,11.47
2019-06-10,Facebook,12.11
2019-06-08,Facebook,17.2
2019-06-07,Facebook,20.51
2019-06-08,Facebook,12.19
2019-06-10,Facebook,15.71
2019-06-09,Facebook,17.54
2019-06-07,Facebook,11.66
2019-06-08,Facebook,15.39
2019-06-10,Facebook,14.37
2019-06-09,Facebook,11.63
2019-06-07,Facebook,29.91
2019-06-10,Facebook,30.07
2019-06-09,Facebook,29.32
2019-06-08,Facebook,31.32
2019-06-09,Facebook,44.64
2019-06-08,Facebook,48.73
2019-06-07,Facebook,47.88
2019-06-10,Facebook,48.9
2019-06-10,Facebook,1.15
2019-06-09,Facebook,4.05
2019-06-07,Facebook,1.04
2019-06-08,Facebook,3.05
2019-06-10,Instagram,8.43
2019-06-09,Instagram,4.8
2019-06-08,Instagram,7.74
2019-06-10,Instagram,0.01
2019-06-07,Instagram,4.46
2019-06-09,Instagram,10.6
2019-06-07,Instagram,8.92
2019-06-10,Instagram,15.73
2019-06-08,Instagram,0
2019-06-10,Instagram,0
2019-06-08,Instagram,9.19
2019-06-07,Instagram,0.01
2019-06-08,Instagram,0.02
2019-06-07,Instagram,11.16
2019-06-09,Instagram,0.02
2019-06-09,Instagram,24.6
2019-06-10,Instagram,15.91
2019-06-08,Instagram,23.85
2019-06-07,Instagram,20.77
2019-06-07,Instagram,1.81
2019-06-10,Instagram,5.18
2019-06-07,Instagram,6.64
2019-06-09,Instagram,7.36
2019-06-08,Instagram,8.41
2019-06-10,Instagram,1.66
2019-06-09,Instagram,2.31
2019-06-07,Instagram,5.25
2019-06-08,Instagram,2.96
2019-06-07,Instagram,1.56
2019-06-07,Instagram,31.35
2019-06-08,Instagram,28.71
2019-06-10,Instagram,33.19
2019-06-09,Instagram,30.39
2019-06-07,Instagram,1.87
2019-06-09,Instagram,68
2019-06-10,Instagram,65.35
2019-06-08,Instagram,70.05
2019-06-07,Instagram,64.94
2019-06-07,Instagram,2.12
2019-06-10,Instagram,4.75
2019-06-08,Instagram,1.27
2019-06-09,Instagram,2.1
2019-06-09,Instagram,52.05
2019-06-08,Instagram,48.04
2019-06-07,Instagram,48.25
2019-06-10,Instagram,52.05
2019-06-08,Instagram,80.77
2019-06-07,Instagram,77.45
2019-06-09,Instagram,80.08
